id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
124320,PHI-1993-1-217-7,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 12 April 1993 ""Forty-two die in Philippine rebel clashes.",,,,officials,3,Jones municipality,Jones municipality,Isabela province,Jones municipality,16.557100,121.702900,POINT (121.7029 16.5571),153964,Philippines,PHL,840,Asia,1,2,1993-04-10 00:00:00.000,1993-04-11 00:00:00.000,2,30,0,0,32,32,32,840,
123854,PHI-1993-1-217-9,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 12 April 1993 ""Forty-two die in Philippine rebel clashes.",,,,military spokesman,4,Sultan Kudarat province,Sultan Kudarat province,Sultan Kudarat province,,6.550000,124.283333,POINT (124.283333 6.55),139569,Philippines,PHL,840,Asia,1,2,1993-04-10 00:00:00.000,1993-04-11 00:00:00.000,0,3,0,0,3,3,3,840,
123246,PHI-1993-1-217-8,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 12 April 1993 ""Forty-two die in Philippine rebel clashes.",,,,military spokesman,4,Kalinga-Apayao province,Kalinga-Apayao province,Kalinga-Apayao province,,17.823060,121.232416,POINT (121.2324162 17.8230609),155403,Philippines,PHL,840,Asia,1,2,1993-04-10 00:00:00.000,1993-04-11 00:00:00.000,0,7,0,0,7,7,7,840,
123247,PHI-1993-1-217-10,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 14 April 1993 ""Philippine troops kill four communist guerrillas.",,,,military spokesman,4,Kalinga-Apayao province,Kalinga-Apayao province,Kalinga-Apayao province,,17.823060,121.232416,POINT (121.2324162 17.8230609),155403,Philippines,PHL,840,Asia,1,1,1993-04-13 00:00:00.000,1993-04-13 00:00:00.000,1,4,0,0,5,5,5,840,
122895,PHI-1993-1-217-11,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 26 April 1993 ""Four soldiers die in Philippine ambush.",,,,military spokesman,3,Bakalan municipality,Bakalan municipality,Zamboanga del Sur province,Bakalan municipality,7.807800,122.655600,POINT (122.6556 7.8078),141006,Philippines,PHL,840,Asia,1,1,1993-04-25 00:00:00.000,1993-04-25 00:00:00.000,4,0,0,0,4,4,4,840,
123245,PHI-1993-1-217-1,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 4 May 1993 ""Fifteen rebels die in Philippine fighting.",,,,police spokesman,4,Kalinga-Apayao province,Kalinga-Apayao province,Kalinga-Apayao province,,17.823060,121.232416,POINT (121.2324162 17.8230609),155403,Philippines,PHL,840,Asia,2,2,1993-05-01 00:00:00.000,1993-05-02 00:00:00.000,0,15,0,0,15,15,15,840,
124566,PHI-1993-1-217-12,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 23 May 1993 ""Communist rebels raid Philippine logging camp.",,,,police spokesman,2,Lasam municipality,Lasam municipality,Cagayan province,Lasam municipality,18.066900,121.599700,POINT (121.5997 18.0669),156124,Philippines,PHL,840,Asia,1,1,1993-05-21 00:00:00.000,1993-05-21 00:00:00.000,1,0,0,0,1,1,1,840,
123226,PHI-1993-1-217-13,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 17 June 1993 ""Philippine rebels killed for wanting to surrender.",,,,police spokesman,4,Isabela province,Isabela province,Isabela province,,17.000000,122.000000,POINT (122 17),154685,Philippines,PHL,840,Asia,1,1,1993-06-14 00:00:00.000,1993-06-14 00:00:00.000,6,0,0,0,6,6,6,840,
123345,PHI-1993-1-217-14,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 5 July 1993 ""Single bullet kills two policemen in Philippines.",,,,police spokesman,5,Luzon island,Luzon,,,16.000000,121.000000,POINT (121 16),153243,Philippines,PHL,840,Asia,1,1,1993-07-04 00:00:00.000,1993-07-04 00:00:00.000,0,0,0,0,0,2,0,840,
123850,PHI-1993-1-217-15,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 11 Aug 1993 ""Guerrilla sniper kills Filipino soldier.",,,,military spokesman,2,Ligao town,Ligao town (near),Albay province,Ligao municipality,13.240300,123.532500,POINT (123.5325 13.2403),148928,Philippines,PHL,840,Asia,1,1,1993-08-11 00:00:00.000,1993-08-11 00:00:00.000,1,0,0,0,1,1,1,840,
123303,PHI-1993-1-217-16,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 30 Aug 1993 ""Seven communist rebels killed in Philippines.",,,,police spokesman,4,Leyte province,Leyte province,Leyte province,,10.958056,124.868056,POINT (124.868056 10.958056),145330,Philippines,PHL,840,Asia,1,1,1993-08-27 00:00:00.000,1993-08-27 00:00:00.000,0,3,0,0,3,3,3,840,
124768,PHI-1993-1-217-17,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 30 Aug 1993 ""Seven communist rebels killed in Philippines.",,,,military spokesman,2,Paranas town,Paranas town (outside),Samar province,Paranas municipality,11.768888,125.022500,POINT (125.0225 11.7688889),146771,Philippines,PHL,840,Asia,1,1,1993-08-30 00:00:00.000,1993-08-30 00:00:00.000,0,4,0,0,4,4,4,840,
124501,PHI-1993-1-217-18,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 5 Oct 1993 ""Army major killed in ambush in Philippines",,,,police spokesman,3,Labo municipality,Labo municipality,Camarines Norte province,Labo municipality,14.115278,122.707222,POINT (122.707222 14.115278),150366,Philippines,PHL,840,Asia,1,1,1993-10-04 00:00:00.000,1993-10-04 00:00:00.000,0,0,0,0,0,1,0,840,
125540,PHI-1993-1-217-19,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 5 Nov 1993 ""Filipino intelligence officer shot dead.",,,,police spokesman,2,Zamboanga City town,Zamboanga city town (near),Zamboanga del Sur province,Zamboanga City municipality,6.910255,122.071715,POINT (122.071715 6.910255),139565,Philippines,PHL,840,Asia,1,1,1993-11-05 00:00:00.000,1993-11-05 00:00:00.000,0,0,0,0,0,1,0,840,
124767,PHI-1993-1-217-20,1993,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 5 Dec 1993 ""Philippine rebel death squad kill two.",,,,police spokesman,1,Paranaque town,Paranaque town (suburb of Manila),Metropolitan Manila province,Paranaque municipality,14.509400,120.993100,POINT (120.9931 14.5094),151082,Philippines,PHL,840,Asia,1,1,1993-12-05 00:00:00.000,1993-12-05 00:00:00.000,1,0,1,0,2,2,2,840,
123338,PHI-1994-1-217-1,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 5 March 1994 ""Two policemen killed in Philippine land mine blast.",,,,Philippines News Agency,2,Lucena City municipality,Lucena City municipality,Quezon province,Lucena City municipality,13.931400,121.617200,POINT (121.6172 13.9314),149644,Philippines,PHL,840,Asia,1,1,1994-03-05 00:00:00.000,1994-03-05 00:00:00.000,2,0,0,0,2,2,2,840,
121725,PHI-1994-1-217-3,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 18 April 1994 ""Philippine police chief, three rebels killed.",,,,police spokesman,5,Bicol region,Bicol region,,,13.530213,123.271912,POINT (123.271912 13.530213),149647,Philippines,PHL,840,Asia,1,1,1994-04-17 00:00:00.000,1994-04-17 00:00:00.000,0,3,0,0,3,3,3,840,
123557,PHI-1994-1-217-4,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 20 April 1994 ""Philippine soldiers kill 10 rebels.",,,,military spokesman,4,Cotabato province,Cotabato province,Cotabato province,,7.212123,124.881512,POINT (124.881512 7.212123),140290,Philippines,PHL,840,Asia,1,1,1994-04-18 00:00:00.000,1994-04-18 00:00:00.000,0,10,0,0,10,10,10,840,
123677,PHI-1994-1-217-5,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 10 June 1994 ""Philippine troops kill nine leftist rebels.",,,,military spokesman,3,Pinabacdao municipality,Pinabacdao municipality,Samar province,Pinabacdao municipality,11.583333,125.116667,POINT (125.116667 11.583333),146771,Philippines,PHL,840,Asia,1,1,1994-06-08 00:00:00.000,1994-06-08 00:00:00.000,0,9,0,0,9,9,9,840,
123394,PHI-1994-1-217-6,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 7 July 1994 ""Land mine kills three soldiers in Philippines.",,,,police spokesman,2,Goa town,Goa town (near),Camarines Sur province,Goa municipality,13.697800,123.489200,POINT (123.4892 13.6978),149647,Philippines,PHL,840,Asia,1,1,1994-07-05 00:00:00.000,1994-07-05 00:00:00.000,3,0,0,0,3,3,3,840,
123560,PHI-1994-1-217-15,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 20 July 1994 ""Three Filipino soldiers killed on peace mission.",,,,police spokesman,4,Cotabato province,Cotabato province,Cotabato province,,7.212123,124.881512,POINT (124.881512 7.212123),140290,Philippines,PHL,840,Asia,1,1,1994-07-19 00:00:00.000,1994-07-19 00:00:00.000,0,0,0,0,0,3,0,840,
123144,PHI-1994-1-217-7,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 29 Aug 1994 ""Top Filipino communist rebel killed in army raid.",,,,rebel spokesman,2,Cagwait municipality,Cagwait municipality,Surigao del Sur province,Cagwait municipality,8.900000,126.233333,POINT (126.233333 8.9),142453,Philippines,PHL,840,Asia,1,1,1994-08-09 00:00:00.000,1994-08-09 00:00:00.000,0,1,0,0,1,1,1,840,
123123,PHI-1994-1-217-8,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 15 Aug 1994 ""Six die in Philippine ambush.",,,,military spokesman,4,Davao del Sur province,Davao del Sur province,Davao del Sur province,,6.333333,125.500000,POINT (125.5 6.333333),138852,Philippines,PHL,840,Asia,1,2,1994-08-12 00:00:00.000,1994-08-14 00:00:00.000,2,4,0,0,6,6,6,840,
123047,PHI-1994-1-217-9,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 16 Sep 1994 ""Six killed in fighting in central Philippines.",,,,military spokesman,2,Calbiga town,Calbiga town (outside),Samar province,Calbiga municipality,11.624722,125.016389,POINT (125.016389 11.624722),146771,Philippines,PHL,840,Asia,1,1,1994-09-13 00:00:00.000,1994-09-13 00:00:00.000,1,5,0,0,6,6,6,840,
124438,PHI-1994-1-217-10,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 20 Oct 1994 ""Twenty killed in southern Philippines fighting.",,,,military spokesman,2,Kiblawan municipality,Kiblawan municipality (mountain village in),Davao del Sur province,Kiblawan municipality,6.616667,125.216667,POINT (125.216667 6.616667),139571,Philippines,PHL,840,Asia,1,1,1994-10-20 00:00:00.000,1994-10-20 00:00:00.000,4,15,0,0,19,19,19,840,
122993,PHI-1994-1-217-11,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 25 Oct 1994 ""Five killed in Philippine fighting.",,,,police spokesman,2,Bustos town,Bustos town (near),Bulacan province,Bustos municipality,14.956218,120.916859,POINT (120.916859 14.956218),151082,Philippines,PHL,840,Asia,1,1,1994-10-24 00:00:00.000,1994-10-24 00:00:00.000,1,3,1,0,5,5,5,840,
123568,PHI-1994-1-217-12,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 19 Nov 1994 ""Rebels kill police officer in Philippines.",,,,military spokesman,4,Nueva Ecija province,Nueva Ecija province,Nueva Ecija province,,15.583330,121.000000,POINT (121 15.58333),152523,Philippines,PHL,840,Asia,1,1,1994-11-18 00:00:00.000,1994-11-18 00:00:00.000,0,0,0,0,0,1,0,840,
123426,PHI-1994-1-217-13,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 15 Dec 1994 ""Rebel hit squad says it killed Filipino officer.",,,,rebel spokesman / Police spokesman,1,Manila city,"Manila City (Malacanang presidential palace, near)",Metropolitan Manila province,Manila City municipality,14.604200,120.982200,POINT (120.9822 14.6042),151082,Philippines,PHL,840,Asia,1,2,1994-12-12 00:00:00.000,1994-12-14 00:00:00.000,1,0,0,0,1,1,1,840,
123240,PHI-1994-1-217-14,1994,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 19 Dec 1994 ""Philippine rebels defy truce, kill four in attack.",,,,military spokesman,4,Kalinga-Apayao province,Kalinga-Apayao province,Kalinga-Apayao province,,17.823060,121.232416,POINT (121.2324162 17.8230609),155403,Philippines,PHL,840,Asia,1,1,1994-12-17 00:00:00.000,1994-12-17 00:00:00.000,3,0,1,0,4,4,4,840,
123993,PHI-1995-1-217-1,1995,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 20 March 1995 ""Four men killed in southern Philippines.",,,,police spokesman,1,Makilala town,Makilala town,Cotabato province,Makilala municipality,6.951400,125.099200,POINT (125.0992 6.9514),139571,Philippines,PHL,840,Asia,1,1,1995-03-19 00:00:00.000,1995-03-19 00:00:00.000,0,0,0,0,0,4,0,840,
123772,PHI-1995-1-217-2,1995,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 31 March 1995 ""Philippine police kill seven leftist rebels.",,,,police spokesman,2,Palestina village,"Palestina village (near San Jose City town, Palestina barangay)",Nueva Ecija province,San Jose City municipality,15.772222,121.017500,POINT (121.0175 15.7722222),152523,Philippines,PHL,840,Asia,1,1,1995-03-30 00:00:00.000,1995-03-30 00:00:00.000,0,7,0,0,7,7,7,840,
123310,PHI-1995-1-217-3,1995,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 3 April 1995 ""Two Filipino soldiers killed in clash with rebels.",,,,military spokesman,2,Lianga municipality,Lianga municipality,Surigao del Sur province,Lianga municipality,8.650000,126.083333,POINT (126.083333 8.65),142453,Philippines,PHL,840,Asia,1,1,1995-04-02 00:00:00.000,1995-04-02 00:00:00.000,2,3,0,0,5,5,5,840,
124883,PHI-1995-1-217-4,1995,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 15 June 1995 ""Philippine rebels kill six in attacks.",,,,police spokesman,1,Pinili town,Pinili town,Ilocos Norte province,Pinili municipality,17.953889,120.526944,POINT (120.526944 17.953889),155402,Philippines,PHL,840,Asia,1,1,1995-06-15 00:00:00.000,1995-06-15 00:00:00.000,4,0,1,0,5,6,5,840,
123870,PHI-1995-1-217-5,1995,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Business World 6 Oct 1995 ""S. MINDANAO NPA LOSING STEAM, CLAIMS MILITARY",,,,Military report,4,Surigao del Sur province,Surigao del Sur province,Surigao del Sur province,,8.666670,126.000000,POINT (126 8.66667),142453,Philippines,PHL,840,Asia,1,4,1995-08-01 00:00:00.000,1995-08-31 00:00:00.000,0,6,0,0,6,6,6,840,
125010,PHI-1995-1-217-6,1995,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Business World 18 Sep 1995 ""EIGHT KILLED IN GOV'T-NPA CLASH IN AGUSAN SUR TOWN.",,,,Military report,1,San Luis town,San Luis town,Agusan del Sur province,San Luis municipality,8.478056,125.743889,POINT (125.743889 8.478056),141732,Philippines,PHL,840,Asia,1,1,1995-09-15 00:00:00.000,1995-09-15 00:00:00.000,0,8,0,0,8,8,8,840,
124705,PHI-1995-1-217-7,1995,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Emerging Markets Report 30 Nov 1995 ""Philippines: Five Communist Rebels Killed in Clash",,,,Military report,1,Pamplona town,Pamplona town,Cagayan province,Pamplona municipality,18.450000,121.341667,POINT (121.341667 18.45),156123,Philippines,PHL,840,Asia,1,1,1995-11-29 00:00:00.000,1995-11-29 00:00:00.000,0,5,0,0,5,5,5,840,
123149,PHI-1996-1-217-1,1996,0,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 30 April 1996 ""Communists kill four Philippine police in ambush",,,,police report,2,Carranglan town,Carranglan town (near),Nueva Ecija province,Carranglan municipality,15.961300,121.064100,POINT (121.0641 15.9613),152523,Philippines,PHL,840,Asia,1,1,1996-04-29 00:00:00.000,1996-04-29 00:00:00.000,4,0,0,0,4,4,4,840,
123612,PHI-1996-1-217-2,1996,0,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 10 Oct 1996 ""Officer, aide killed in Philippine rebel ambush",,,,police spokesman,2,Paracale municipality,Paracale municipality,Camarines Norte province,Paracale municipality,14.250000,122.833333,POINT (122.833333 14.25),150366,Philippines,PHL,840,Asia,1,1,1996-10-09 00:00:00.000,1996-10-09 00:00:00.000,2,0,0,0,2,2,2,840,
124246,PHI-1997-1-217-1,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 28 March 1997 ""Five police killed in northern Philippine ambush",,,,police spokesman,3,Iba municipality,Iba municipality,Zambales province,Iba municipality,15.366667,120.033333,POINT (120.033333 15.366667),151801,Philippines,PHL,840,Asia,1,1,1997-03-26 00:00:00.000,1997-03-26 00:00:00.000,5,0,2,0,7,7,7,840,
122948,PHI-1997-1-217-2,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Dow Jones International News 17 July 1997 ""Philippines: Nine killed in clashes between troops, rebels",,,,,4,Bulacan province,Bulacan province,Bulacan province,,15.000000,121.083333,POINT (121.083333 15),151803,Philippines,PHL,840,Asia,1,1,1997-07-16 00:00:00.000,1997-07-16 00:00:00.000,0,1,0,0,1,1,1,840,
122839,PHI-1997-1-217-3,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 10 Aug 1997 ""Rebels attack Philippine police outpost, kill two",,,,police spokesman,1,Antipolo City town,Antipolo City town,Rizal province,Antipolo City municipality,14.588600,121.175700,POINT (121.1757 14.5886),151083,Philippines,PHL,840,Asia,1,1,1997-08-10 00:00:00.000,1997-08-10 00:00:00.000,1,0,1,0,2,2,2,840,
124511,PHI-1997-1-217-4,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 30 Oct 1997 ""Leftist rebels attack police station near Manila",,,,police spokesman,1,Montalban town,Montalban town,Rizal province,Montalban municipality,14.732500,121.145000,POINT (121.145 14.7325),151083,Philippines,PHL,840,Asia,1,1,1997-10-30 00:00:00.000,1997-10-30 00:00:00.000,2,0,0,0,2,2,2,840,
123623,PHI-1997-1-217-5,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 6 Nov 1997 ""PRESS DIGEST - Philippine newspapers - Nov 6",,,,Manila today,6,Philippines,Philippines,,,13.000000,122.000000,POINT (122 13),148925,Philippines,PHL,840,Asia,1,2,1997-11-03 00:00:00.000,1997-11-05 00:00:00.000,0,1,0,0,1,1,1,840,
122986,PHI-1997-1-217-6,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 9 Nov 1997 ""Philippine rebels kill seven in ambush of police",,,,Town mayor,2,Bongabong municipality,Bongabong municipality,Oriental Mindoro province,Bongabong municipality,12.716667,121.366667,POINT (121.366667 12.716667),148203,Philippines,PHL,840,Asia,1,1,1997-11-08 00:00:00.000,1997-11-08 00:00:00.000,6,0,1,0,7,7,7,840,
123350,PHI-1997-1-217-7,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"South China Morning Post 22 Nov 1997 ""Two die in rebel raid.",,,,,5,Luzon island,Luzon (southern),,,16.000000,121.000000,POINT (121 16),153243,Philippines,PHL,840,Asia,1,1,1997-11-20 00:00:00.000,1997-11-20 00:00:00.000,0,0,0,2,2,2,2,840,
123815,PHI-1997-1-217-8,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 23 Nov 1997 ""Five die in new communist attack in Philippines",,,,police report,1,Legaspi City town,Legaspi City town,Albay province,Legaspi City municipality,13.137200,123.734400,POINT (123.7344 13.1372),148928,Philippines,PHL,840,Asia,1,1,1997-11-23 00:00:00.000,1997-11-23 00:00:00.000,3,1,1,0,5,5,5,840,
124698,PHI-1997-1-217-9,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Business World 9 Dec 1997 ""Rebels raid police outpost in Abra.",,,,police report,2,San Ramon East village,"San Ramon East village (barangay, Villa Conchita sitio )",Abra province,Manabo municipality,17.393611,120.732777,POINT (120.7327778 17.3936111),154682,Philippines,PHL,840,Asia,1,1,1997-12-04 00:00:00.000,1997-12-04 00:00:00.000,1,0,0,0,1,1,1,840,
123908,PHI-1997-1-217-10,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Business World 18 Dec 1997 ""Suspected NPA rebels raid police patrol in Quezon.",,,,Military report,2,Macalelon town,"Macalelon town (near, Mabini barangay, in)",Quezon province,Macalelon municipality,13.750000,122.133300,POINT (122.1333 13.75),149645,Philippines,PHL,840,Asia,1,1,1997-12-17 00:00:00.000,1997-12-17 00:00:00.000,1,0,0,0,1,1,1,840,
123603,PHI-1997-1-217-11,1997,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Business World 30 Dec 1997 ""Kuratong Baleleng behind kidnapping in Iligan City - PNP.",,,,,2,Paquibato district,Paquibato District,Davao del Sur province,Davao City municipality,7.400556,125.436667,POINT (125.436667 7.400556),140291,Philippines,PHL,840,Asia,2,4,1997-12-22 00:00:00.000,1997-12-30 00:00:00.000,0,3,0,0,3,3,3,840,
123233,PHI-1998-1-217-1,1998,0,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"GMA Network Inc, Quezon City, in Tagalog 2 Apr 1998 ""Communists kill six despite cease-fire",,,,police spokesman,1,Kali village,Kali village town (Santo Cristo),Albay province,Tiwi municipality,13.458900,123.682800,POINT (123.6828 13.4589),148928,Philippines,PHL,840,Asia,1,2,1998-03-30 00:00:00.000,1998-04-01 00:00:00.000,3,0,3,0,6,6,6,840,
123861,PHI-1999-1-217-1,1999,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 18 Feb 1999 ""Philippine communists abduct general, three aides",,,,military spokesman,4,Surigao del Norte province,Surigao del Norte province,Surigao del Norte province,,9.666700,125.633330,POINT (125.63333 9.6667),143892,Philippines,PHL,840,Asia,1,1,1999-02-16 00:00:00.000,1999-02-16 00:00:00.000,0,9,0,0,9,9,9,840,
122859,PHI-1999-1-217-2,1999,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"R 22 Feb 1999 ""Philippine rebels abduct another officer",,,,police spokesman,1,Bacon town,Bacon town,Sorsogon province,Bacon municipality,13.037778,124.041111,POINT (124.041111 13.037778),148929,Philippines,PHL,840,Asia,1,1,1999-02-21 00:00:00.000,1999-02-21 00:00:00.000,1,0,0,0,1,1,1,840,
123070,PHI-1999-1-217-3,1999,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Gulf News 4 March 1999 ""NPA abducts four in attack on army post (502)",,,,Military report,1,Colongolo village,Colongolo village,South Cotabato province,Surallah municipality,6.319722,124.685277,POINT (124.6852778 6.3197222),138850,Philippines,PHL,840,Asia,1,1,1999-03-03 00:00:00.000,1999-03-03 00:00:00.000,0,2,0,0,2,2,2,840,
125431,PHI-1999-1-217-4,1999,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Gulf News 4 March 1999 ""NPA abducts four in attack on army post (502)",,,,Military report,2,Colongolo village,Colongolo village (barangay),South Cotabato province,Surallah municipality,6.319722,124.685277,POINT (124.6852778 6.3197222),138850,Philippines,PHL,840,Asia,1,1,1999-03-03 00:00:00.000,1999-03-03 00:00:00.000,0,1,0,0,1,1,1,840,
123124,PHI-1999-1-217-5,1999,1,Clear,1,209,209,Philippines: Government,411,411,Government of Philippines - CPP,154,154,Government of Philippines,169,169,CPP,-1,"Manila Standard 22 March 1999 ""NPA stages ambush in Davao del Norte",,,,Military report,4,Davao del Norte province,Davao del Norte province,Davao del Norte province,,7.622328,125.674749,POINT (125.674749 7.622328),141012,Philippines,PHL,840,Asia,1,2,1999-03-20 00:00:00.000,1999-03-21 00:00:00.000,1,0,0,0,1,1,1,840,
